fact_crash_id,crash_id,date_id,holiday_id,location_id,road_id,vehicle_id,crash_type_id,number_fatalities
20183134,20183134,3155,2,177,26,1,1,1
20183145,20183145,3156,2,194,3,1,1,1
20185008,20185008,3156,2,625,63,1,1,1
20185005,20185005,3156,2,645,36,1,1,1
20184008,20184008,3156,2,112,27,1,1,1
20182163,20182163,3156,2,283,26,1,1,1
20181324,20181324,3156,2,16,13,1,1,1
20182037,20182037,3156,2,131,28,1,1,1
20181070,20181070,3156,2,135,25,1,1,1
20183200,20183200,3156,2,250,13,1,2,1
20183102,20183102,3156,2,267,27,1,1,1
20185048,20185048,3156,2,596,42,1,2,1
20181156,20181156,3156,2,289,31,1,1,1
20183010,20183010,3156,2,206,2,1,1,1
20184047,20184047,3156,2,6,9,1,1,2
20181234,20181234,3156,2,43,22,1,1,1
20182095,20182095,3156,2,182,31,1,2,1
20183046,20183046,3156,2,92,8,1,1,1
20182020,20182020,3156,2,195,20,1,2,1
20183081,20183081,3156,2,124,31,1,1,1
20182146,20182146,3156,2,150,31,1,1,1
20181271,20181271,3156,2,451,37,1,1,2
20185104,20185104,3157,2,550,4,1,2,1
20182090,20182090,3157,2,278,7,1,2,1
20181310,20181310,3157,2,17,3,1,1,1
20185007,20185007,3157,2,632,9,1,1,2
20185052,20185052,3157,2,693,25,1,2,1
20185049,20185049,3157,2,620,9,1,2,1
20184048,20184048,3157,2,14,27,1,1,1
20182099,20182099,3157,2,131,28,1,1,1
20182136,20182136,3157,2,385,10,1,1,1
20184044,20184044,3157,2,222,26,5,2,1
20183219,20183219,3157,2,30,31,1,2,1
20187031,20187031,3157,2,253,5,1,1,1
20182056,20182056,3157,2,161,1,1,1,1
20182063,20182063,3157,2,331,35,1,1,1
20181205,20181205,3158,2,692,20,1,2,1
20185041,20185041,3158,2,703,63,1,1,1
20181171,20181171,3158,2,20,1,1,1,1
20181190,20181190,3158,2,209,28,1,2,1
20185032,20185032,3158,2,719,9,1,1,1
20182158,20182158,3158,2,82,4,1,2,2
20185044,20185044,3158,2,727,9,2,2,1
20181325,20181325,3158,2,43,22,1,1,1
20183178,20183178,3158,2,68,5,1,1,1
20184057,20184057,3158,2,524,10,1,1,1
20186006,20186006,3158,2,9,9,1,2,1
20183179,20183179,3159,2,30,26,1,1,1
20183023,20183023,3159,2,149,5,1,1,1
20181071,20181071,3159,2,482,25,1,2,1
20186003,20186003,3159,2,367,9,8,2,1
20185111,20185111,3159,2,637,20,1,2,1
20181076,20181076,3159,2,395,5,1,1,1
20181033,20181033,3159,2,481,3,1,1,1
20182029,20182029,3159,2,69,25,5,2,1
20184073,20184073,3159,2,77,19,1,1,1
20184017,20184017,3159,2,191,1,1,2,2
20181187,20181187,3159,2,387,32,1,1,1
20182072,20182072,3159,2,131,10,1,1,1
20183062,20183062,3159,2,30,4,2,1,1
20181168,20181168,3160,2,518,1,2,2,1
20185001,20185001,3160,2,729,63,1,1,1
20181265,20181265,3160,2,297,13,1,2,1
20182040,20182040,3160,2,236,47,1,1,1
20182075,20182075,3160,2,212,25,1,1,1
20181209,20181209,3160,2,62,22,1,1,1
20181053,20181053,3144,2,169,4,1,2,1
20181042,20181042,3144,2,481,25,5,2,1
20182166,20182166,3144,2,266,20,1,1,1
20181179,20181179,3144,2,213,5,1,1,1
20181244,20181244,3144,2,244,28,5,2,1
20182161,20182161,3144,2,309,5,1,1,1
20183207,20183207,3144,2,291,30,1,1,1
20182186,20182186,3144,2,252,13,1,1,1
20183172,20183172,3145,2,422,27,1,2,1
20181194,20181194,3146,2,153,12,1,2,1
20187022,20187022,3146,2,437,42,1,1,1
20181129,20181129,3146,2,713,5,1,1,1
20182041,20182041,3146,2,236,1,1,2,1
20182191,20182191,3146,2,200,32,2,2,1
20183031,20183031,3146,2,137,24,8,2,1
20182192,20182192,3146,2,156,25,5,1,1
20184028,20184028,3146,2,29,1,1,1,1
20183101,20183101,3146,2,111,4,1,1,1
20187027,20187027,3146,2,408,13,1,1,1
20185031,20185031,3147,2,628,42,1,1,1
20182084,20182084,3147,2,134,4,1,1,1
20182100,20182100,3147,2,266,20,1,1,1
20181292,20181292,3147,2,454,9,1,1,1
20185106,20185106,3147,2,741,32,1,1,1
20182132,20182132,3147,2,161,1,1,2,1
20182148,20182148,3147,2,249,4,1,1,1
20183012,20183012,3147,2,126,2,1,2,1
20185095,20185095,3147,2,548,3,1,1,1
20188004,20188004,3147,2,469,30,8,1,1
20185094,20185094,3147,2,648,9,1,1,1
20183007,20183007,3147,2,133,5,5,1,1
20182079,20182079,3147,2,245,47,1,1,1
20181144,20181144,3148,2,38,5,1,1,1
20183194,20183194,3148,2,492,5,1,1,1
20182044,20182044,3148,2,254,20,1,1,1
20181067,20181067,3148,2,52,3,1,1,1
20187005,20187005,3148,2,487,50,1,1,1
20181211,20181211,3148,2,34,18,1,1,1
20181138,20181138,3148,2,49,13,1,1,1
20182026,20182026,3148,2,429,4,1,2,2
20181213,20181213,3148,2,114,31,2,1,1
20181162,20181162,3148,2,244,2,1,1,1
20182102,20182102,3148,2,82,5,1,1,1
20184051,20184051,3148,2,537,1,1,2,1
20182152,20182152,3148,2,271,2,1,2,1
20181206,20181206,3148,2,242,7,1,2,1
20184062,20184062,3148,2,14,9,1,2,1
20182129,20182129,3148,2,197,2,1,2,1
20183129,20183129,3149,2,358,4,1,2,1
20185092,20185092,3149,2,707,9,1,1,1
20182031,20182031,3149,2,182,26,1,2,1
20187017,20187017,3149,2,520,42,1,1,4
20184067,20184067,3150,2,77,2,1,2,1
20183151,20183151,3150,2,85,3,1,2,1
20183057,20183057,3150,2,267,10,1,2,2
20181024,20181024,3150,2,509,9,1,1,1
20187004,20187004,3150,2,487,50,1,1,1
20181048,20181048,3150,2,13,3,1,2,1
20185004,20185004,3150,2,620,63,1,1,1
20182119,20182119,3151,2,309,10,1,1,1
20185091,20185091,3151,2,617,3,1,2,1
20185029,20185029,3151,2,572,63,1,1,1
20182120,20182120,3151,2,424,20,1,2,1
20181010,20181010,3151,2,43,25,5,2,1
20181284,20181284,3151,2,153,37,1,1,1
20182164,20182164,3151,2,278,20,1,2,1
20181026,20181026,3151,2,32,4,1,2,1
20181185,20181185,3151,2,304,28,1,1,1
20181225,20181225,3151,2,299,13,5,2,1
20182092,20182092,3135,2,311,5,1,1,1
20181176,20181176,3135,2,49,12,1,2,1
20186002,20186002,3135,2,367,13,1,2,1
20185079,20185079,3135,2,549,3,1,1,1
20182167,20182167,3135,2,517,10,1,1,1
20181093,20181093,3135,2,26,1,1,1,1
20186017,20186017,3135,2,167,18,1,2,1
20182149,20182149,3135,2,154,5,1,1,1
20181257,20181257,3135,2,288,46,1,1,1
20183211,20183211,3135,2,68,10,1,2,2
20182176,20182176,3135,2,273,2,1,2,1
20183054,20183054,3135,2,105,3,1,1,1
20181082,20181082,3135,2,304,1,5,2,1
20182069,20182069,3135,2,82,4,1,2,1
20181275,20181275,3135,2,63,4,1,2,2
20183168,20183168,3136,2,89,5,1,1,1
20181250,20181250,3136,2,17,25,1,2,2
20185050,20185050,3136,2,676,42,1,1,1
20181085,20181085,3136,2,450,5,1,1,1
20183120,20183120,3136,2,105,26,1,1,1
20181009,20181009,3137,2,43,12,1,1,1
20183133,20183133,3137,2,64,29,1,1,1
20185140,20185140,3138,2,685,9,1,1,1
20181184,20181184,3138,2,172,7,1,1,1
20183050,20183050,3138,2,85,4,1,1,1
20188006,20188006,3138,2,469,30,1,1,1
20182130,20182130,3138,2,236,3,1,1,1
20181130,20181130,3138,2,148,1,1,1,1
20184074,20184074,3138,2,352,9,1,1,1
20185062,20185062,3138,2,564,29,5,2,1
20182118,20182118,3138,2,278,2,1,2,1
20182177,20182177,3138,2,195,11,1,2,1
20182021,20182021,3138,2,195,11,1,1,1
20183208,20183208,3139,2,250,13,1,2,1
20185070,20185070,3139,2,656,9,1,1,1
20181298,20181298,3139,2,118,3,1,1,1
20184053,20184053,3139,2,461,39,1,2,1
20181046,20181046,3139,2,2,28,1,1,1
20183011,20183011,3139,2,393,5,1,1,1
20186015,20186015,3139,2,446,5,1,1,1
20185034,20185034,3139,2,654,9,1,1,1
20184015,20184015,3139,2,402,9,1,2,1
20181201,20181201,3139,2,518,1,1,1,1
20181120,20181120,3139,2,561,10,1,1,1
20181323,20181323,3139,2,37,3,1,1,1
20185056,20185056,3139,2,578,16,1,1,1
20184042,20184042,3139,2,461,9,1,1,1
20182111,20182111,3139,2,154,18,1,1,1
20181124,20181124,3139,2,32,10,1,1,1
20183075,20183075,3139,2,164,22,1,1,1
20181241,20181241,3139,2,247,1,1,1,1
20181236,20181236,3139,2,389,3,1,1,1
20185043,20185043,3139,2,547,29,1,1,1
20183156,20183156,3139,2,187,4,1,2,2
20182080,20182080,3139,2,380,28,1,1,1
20183215,20183215,3140,2,187,27,1,1,1
20183026,20183026,3140,2,104,7,1,1,1
20187024,20187024,3140,2,232,52,1,1,2
20181058,20181058,3140,2,640,12,1,1,1
20185028,20185028,3140,2,712,9,1,2,1
20183201,20183201,3140,2,187,4,1,1,1
20181140,20181140,3140,2,312,28,1,2,1
20186020,20186020,3140,2,465,1,1,1,1
20184013,20184013,3140,2,258,19,1,1,1
20185098,20185098,3140,2,629,9,2,2,1
20185103,20185103,3140,2,601,9,1,2,1
20181215,20181215,3140,2,86,31,1,1,1
20186007,20186007,3141,2,225,5,1,1,1
20183044,20183044,3141,2,328,4,7,2,2
20182068,20182068,3141,2,476,3,5,1,1
20182038,20182038,3141,2,159,47,1,1,1
20183001,20183001,3141,2,89,9,1,1,1
20181290,20181290,3141,2,153,7,1,1,1
20181142,20181142,3141,2,20,1,1,2,1
20181151,20181151,3141,2,26,9,1,1,1
20183128,20183128,3141,2,30,36,1,2,1
20181135,20181135,3141,2,186,4,1,1,1
20181282,20181282,3141,2,302,1,1,1,1
20181145,20181145,3141,2,370,2,2,2,1
20185046,20185046,3141,2,742,9,1,1,1
20181099,20181099,3142,2,78,31,1,1,1
20182088,20182088,3142,2,79,28,1,1,1
20182142,20182142,3142,2,216,4,5,2,1
20182135,20182135,3142,2,211,25,2,2,1
20184058,20184058,3142,2,36,9,1,1,1
20182012,20182012,3142,2,301,1,1,1,1
20182082,20182082,3142,2,197,28,1,2,1
20185021,20185021,3142,2,703,63,1,1,2
20182160,20182160,3142,2,477,1,1,1,1
20181023,20181023,3142,2,71,1,8,2,1
20183110,20183110,3142,2,58,5,1,1,1
20184007,20184007,3142,2,170,7,1,2,1
20181035,20181035,3143,2,312,1,5,2,1
20184059,20184059,3143,2,340,87,1,1,1
20184056,20184056,3143,2,445,9,1,2,2
20181247,20181247,3143,2,38,9,1,1,1
20185078,20185078,3143,2,743,28,1,1,1
20181066,20181066,3143,2,121,7,1,2,1
20185020,20185020,3126,2,595,8,1,1,1
20181128,20181128,3126,2,95,4,1,2,1
20181127,20181127,3126,2,129,28,1,2,1
20186023,20186023,3126,2,10,1,5,2,1
20181008,20181008,3126,2,504,9,5,1,1
20181288,20181288,3126,2,61,32,1,2,1
20183173,20183173,3126,2,122,4,1,1,1
20183117,20183117,3126,2,101,13,2,2,1
20182078,20182078,3126,2,231,5,1,2,1
20181158,20181158,3126,2,21,13,5,1,1
20181227,20181227,3126,2,135,1,1,2,1
20183144,20183144,3127,2,744,10,1,1,1
20181064,20181064,3127,2,394,9,2,2,1
20181006,20181006,3127,2,512,12,1,1,1
20181150,20181150,3127,2,43,25,1,1,1
20185119,20185119,3127,2,656,61,1,1,2
20184033,20184033,3128,2,377,9,1,2,2
20183131,20183131,3129,2,35,20,2,2,1
20183100,20183100,3129,2,194,40,2,2,1
20181113,20181113,3129,2,294,4,1,1,1
20181207,20181207,3129,2,439,1,1,1,1
20183068,20183068,3129,2,152,26,1,1,1
20181318,20181318,3129,2,208,8,1,1,1
201850039,201850039,3129,2,557,32,1,2,1
20181246,20181246,3129,2,303,10,1,1,1
20183084,20183084,3129,2,64,3,1,1,1
20181122,20181122,3129,2,65,31,1,2,1
20183090,20183090,3129,2,122,4,1,2,1
20183213,20183213,3129,2,70,7,1,2,1
20181125,20181125,3129,2,481,3,5,1,1
20181279,20181279,3129,2,412,1,1,1,1
20181183,20181183,3129,2,52,11,1,2,1
20181169,20181169,3129,2,17,7,1,2,1
20185010,20185010,3130,2,650,16,1,1,1
20182125,20182125,3130,2,173,11,1,1,1
20185127,20185127,3130,2,630,36,1,1,1
20182096,20182096,3130,2,193,4,1,2,1
20185145,20185145,3130,2,689,4,1,1,1
20182137,20182137,3130,2,271,10,1,2,1
20181055,20181055,3130,2,63,10,1,2,2
20182172,20182172,3130,2,372,26,1,1,1
20182193,20182193,3130,2,185,36,1,2,1
20182025,20182025,3130,2,278,20,1,1,1
20183078,20183078,3130,2,59,4,2,2,1
20183052,20183052,3131,2,92,3,1,1,1
20182036,20182036,3131,2,331,35,1,2,1
20183115,20183115,3131,2,192,10,1,2,1
20186009,20186009,3131,2,446,55,1,1,1
20181005,20181005,3131,2,118,1,1,2,1
20183137,20183137,3131,2,104,6,1,1,1
20185051,20185051,3131,2,551,42,1,1,1
20184072,20184072,3131,2,478,10,1,1,1
20181104,20181104,3131,2,86,31,1,1,1
20181121,20181121,3131,2,172,28,1,1,1
20183155,20183155,3131,2,133,4,1,1,1
20187019,20187019,3131,2,232,76,2,1,2
20183218,20183218,3131,2,68,5,1,1,1
20181021,20181021,3131,2,499,37,1,2,1
20185126,20185126,3131,2,700,9,2,2,2
20181294,20181294,3132,2,43,20,1,2,1
20181210,20181210,3132,2,259,25,1,1,1
20185022,20185022,3132,2,679,9,1,2,2
20183190,20183190,3132,2,122,3,1,1,1
20181060,20181060,3132,2,96,3,1,1,1
20183157,20183157,3132,2,122,13,1,2,1
20181295,20181295,3132,2,450,25,1,1,1
20182046,20182046,3133,2,353,28,1,1,1
20182188,20182188,3133,2,193,13,1,2,1
20181228,20181228,3133,2,210,1,1,2,1
20181095,20181095,3133,2,113,28,5,2,1
20182030,20182030,3133,2,159,4,1,2,2
20183060,20183060,3133,2,89,5,1,2,2
20181075,20181075,3133,2,20,4,1,1,1
20183162,20183162,3133,2,422,5,1,2,1
20183063,20183063,3133,2,72,4,5,2,3
20181044,20181044,3133,2,279,28,1,2,1
20187034,20187034,3133,2,487,50,1,1,1
20182190,20182190,3133,2,184,5,1,1,1
20182180,20182180,3133,2,532,47,1,1,1
20181029,20181029,3133,2,2,25,5,2,1
20181137,20181137,3133,2,640,32,1,1,1
20185093,20185093,3134,2,564,1,1,1,1
20183206,20183206,3134,2,28,4,7,2,1
20181197,20181197,3134,2,509,9,2,2,2
20181270,20181270,3134,2,44,4,1,1,1
20183035,20183035,3134,2,92,22,1,1,1
20183069,20183069,3134,2,381,5,1,1,1
20182131,20182131,3134,2,150,19,1,2,1
20182087,20182087,3134,2,45,22,1,1,1
20181311,20181311,3134,2,73,7,1,2,1
20182060,20182060,3134,2,216,32,1,1,1
20181103,20181103,3117,2,120,4,2,2,1
20183142,20183142,3117,2,72,4,1,2,1
20184034,20184034,3117,2,590,1,5,2,1
20182003,20182003,3117,2,353,28,1,2,1
20183080,20183080,3117,2,137,5,1,1,2
20181222,20181222,3117,2,297,22,2,1,1
20182196,20182196,3117,2,319,1,1,2,1
20183136,20183136,3117,2,5,5,5,1,1
20181011,20181011,3117,2,286,42,1,1,1
20187014,20187014,3117,2,487,76,1,1,1
20183209,20183209,3118,2,137,5,1,2,1
20183099,20183099,3118,2,282,31,1,1,1
20187039,20187039,3118,2,408,32,1,1,1
20181293,20181293,3119,2,100,1,1,1,1
20181136,20181136,3120,2,52,13,1,2,1
20183049,20183049,3120,2,149,5,2,1,1
20183067,20183067,3120,2,149,20,1,1,1
20182109,20182109,3120,2,128,4,1,1,1
20185142,20185142,3120,2,743,32,1,1,1
20181003,20181003,3120,2,78,24,1,2,1
20184022,20184022,3120,2,218,26,1,2,1
20185024,20185024,3120,2,633,9,1,1,1
20181050,20181050,3120,2,745,9,1,2,1
20182183,20182183,3120,2,278,25,1,1,1
20183017,20183017,3121,2,132,10,1,1,1
20181032,20181032,3121,2,46,5,1,1,2
20181196,20181196,3121,2,201,20,1,1,1
20183123,20183123,3121,2,89,2,1,1,1
20185115,20185115,3121,2,547,36,5,2,1
20188003,20188003,3121,2,93,20,5,2,1
20181054,20181054,3121,2,215,1,1,2,1
20181111,20181111,3121,2,76,4,1,1,1
20184065,20184065,3121,2,258,26,1,2,1
20181240,20181240,3121,2,43,32,1,1,1
20183040,20183040,3122,2,126,3,1,1,1
20182127,20182127,3122,2,193,28,1,2,2
20181182,20181182,3122,2,43,32,1,2,2
20183127,20183127,3122,2,358,4,2,2,1
20187013,20187013,3122,2,253,10,1,1,1
20185025,20185025,3122,2,550,41,1,1,1
20182165,20182165,3122,2,154,3,1,2,1
20183132,20183132,3122,2,105,43,1,2,1
20186024,20186024,3122,2,10,3,1,2,1
20181277,20181277,3122,2,76,3,1,1,1
20181259,20181259,3122,2,96,29,1,2,1
20183143,20183143,3122,2,70,12,1,2,2
20181146,20181146,3122,2,73,3,1,1,1
20183175,20183175,3122,2,177,4,1,1,1
20182098,20182098,3122,2,69,20,1,1,1
20182124,20182124,3123,2,424,20,2,2,1
20185116,20185116,3123,2,554,25,1,2,1
20186004,20186004,3123,2,167,37,1,2,1
20185058,20185058,3123,2,558,12,1,2,1
20181189,20181189,3123,2,303,4,1,2,1
20181285,20181285,3123,2,299,12,1,1,1
20183061,20183061,3123,2,104,5,1,1,1
20183185,20183185,3123,2,122,26,1,2,1
20182010,20182010,3123,2,746,9,1,2,1
20183167,20183167,3123,2,612,4,1,1,1
20181131,20181131,3123,2,62,13,1,2,1
20181202,20181202,3123,2,417,3,1,2,1
20184014,20184014,3123,2,170,88,1,1,1
20183114,20183114,3123,2,15,13,1,1,1
20185038,20185038,3124,2,584,63,1,1,1
20183165,20183165,3124,2,101,13,1,1,1
20183205,20183205,3124,2,64,38,1,1,1
20183184,20183184,3124,2,267,5,1,1,1
20182008,20182008,3124,2,415,40,1,1,1
20185033,20185033,3124,2,684,6,1,2,1
20183018,20183018,3124,2,206,10,1,1,1
20181163,20181163,3124,2,387,3,1,1,1
20183148,20183148,3124,2,250,12,1,1,1
20181147,20181147,3124,2,43,9,5,2,2
20183088,20183088,3124,2,104,26,1,1,1
20182070,20182070,3124,2,268,3,1,1,1
20185011,20185011,3124,2,693,37,1,1,1
20181052,20181052,3124,2,96,4,1,1,1
20185087,20185087,3125,2,7,14,2,1,1
20181115,20181115,3125,2,238,4,1,1,1
20181089,20181089,3125,2,312,12,1,1,1
20185006,20185006,3125,2,601,2,1,1,1
20182065,20182065,3125,2,221,20,1,2,1
20183112,20183112,3125,2,177,4,1,1,1
20183095,20183095,3125,2,612,2,1,1,1
20182033,20182033,3125,2,42,4,2,2,1
20183214,20183214,3125,2,177,20,1,1,1
20181157,20181157,3125,2,392,4,1,2,3
20182005,20182005,3109,2,268,8,1,1,1
20182153,20182153,3109,2,458,25,1,1,1
20185118,20185118,3109,2,572,4,1,1,1
20183212,20183212,3109,2,92,2,1,1,1
20181204,20181204,3109,2,387,28,1,2,1
20183083,20183083,3110,2,30,7,5,2,1
20183158,20183158,3110,2,92,43,1,1,1
20181073,20181073,3111,2,73,13,8,2,1
20182117,20182117,3111,2,189,4,5,2,1
20185045,20185045,3111,2,620,42,1,1,1
20186029,20186029,3111,2,97,9,2,2,1
20182014,20182014,3111,2,42,4,1,2,1
20181256,20181256,3111,2,288,3,1,1,1
20187033,20187033,3111,2,747,26,1,1,1
20183051,20183051,3112,2,92,9,1,2,1
20185112,20185112,3112,2,656,16,1,1,1
20185075,20185075,3112,2,554,32,1,1,1
20183199,20183199,3112,2,748,3,1,1,1
20185018,20185018,3112,2,571,42,1,1,1
20183104,20183104,3112,2,85,10,1,1,1
20184006,20184006,3112,2,57,10,1,1,1
20182076,20182076,3112,2,252,26,1,1,1
20181299,20181299,3112,2,144,1,1,2,1
20181319,20181319,3112,2,103,26,1,2,1
20183109,20183109,3112,2,104,10,1,1,2
20181043,20181043,3112,2,481,28,1,1,1
20184071,20184071,3112,2,391,5,1,1,1
20185054,20185054,3113,2,547,25,1,1,1
20184049,20184049,3113,2,90,3,1,1,1
20183086,20183086,3113,2,70,4,1,2,1
20184020,20184020,3113,2,158,31,1,1,1
20183093,20183093,3113,2,104,2,1,2,1
20181313,20181313,3113,2,342,1,1,1,1
20181287,20181287,3113,2,108,1,1,2,1
20183021,20183021,3113,2,126,3,1,1,1
20185065,20185065,3113,2,728,63,1,1,1
20183196,20183196,3113,2,559,31,1,1,1
20181297,20181297,3113,2,144,4,1,1,1
20185014,20185014,3113,2,572,9,2,2,1
20181220,20181220,3113,2,44,5,1,2,1
20181037,20181037,3113,2,276,25,1,2,1
20183008,20183008,3113,2,282,31,1,2,1
20183015,20183015,3113,2,35,7,2,2,1
20182145,20182145,3113,2,514,1,1,1,1
20181291,20181291,3113,2,526,47,1,1,1
20187016,20187016,3114,2,520,42,1,1,1
20183113,20183113,3114,2,85,4,1,1,1
20181161,20181161,3114,2,26,4,2,2,1
20183036,20183036,3114,2,30,19,1,2,1
20183024,20183024,3114,2,132,27,2,2,1
20183202,20183202,3114,2,291,4,2,2,2
20182047,20182047,3114,2,749,1,1,2,1
20181119,20181119,3114,2,106,25,1,1,1
20181300,20181300,3114,2,43,3,1,1,1
20187010,20187010,3114,2,487,42,1,1,1
20183111,20183111,3115,2,202,26,1,1,1
20183028,20183028,3115,2,104,36,1,1,1
20181289,20181289,3115,2,1,9,1,1,1
20184036,20184036,3115,2,36,9,1,1,1
20181283,20181283,3115,2,279,19,1,1,1
20185131,20185131,3116,2,554,25,1,1,1
20181280,20181280,3116,2,153,13,1,1,1
201850059,201850059,3116,2,7,14,5,1,1
20181083,20181083,3116,2,275,31,1,1,1
20185128,20185128,3116,2,556,25,1,2,1
20182201,20182201,3116,2,173,1,1,2,1
20181274,20181274,3116,2,13,1,1,1,1
20182032,20182032,3116,2,249,5,2,2,1
20183013,20183013,3116,2,70,7,5,2,1
20182074,20182074,3116,2,353,4,8,2,1
20183204,20183204,3116,2,119,5,1,2,1
20181268,20181268,3116,2,86,61,1,2,1
20187042,20187042,3116,2,408,32,1,1,1
20182105,20182105,3116,2,197,3,1,2,1
20187035,20187035,3116,2,435,38,1,1,1
20181281,20181281,3101,2,451,4,1,2,2
20185125,20185125,3101,2,545,63,5,1,1
20181041,20181041,3101,2,103,9,1,1,1
20182053,20182053,3101,2,249,10,2,2,1
20181106,20181106,3102,2,504,38,1,1,1
20188002,20188002,3102,2,93,7,1,2,1
20186027,20186027,3102,2,525,9,1,1,1
20187025,20187025,3102,2,253,63,1,1,1
20181266,20181266,3102,2,20,5,1,1,1
20181312,20181312,3102,2,244,18,1,1,1
20182151,20182151,3103,2,236,7,1,1,1
20181084,20181084,3103,2,123,1,1,1,1
20181080,20181080,3103,2,153,55,5,1,1
20183217,20183217,3103,2,133,20,2,1,1
20184029,20184029,3103,2,468,42,1,2,1
20181192,20181192,3103,2,275,1,1,2,1
20182114,20182114,3103,2,69,32,1,1,1
20183138,20183138,3103,2,192,4,5,2,1
20183182,20183182,3103,2,194,5,1,1,1
20184012,20184012,3103,2,461,9,1,2,1
20184052,20184052,3103,2,377,12,1,1,1
20181193,20181193,3103,2,62,13,1,2,1
20184054,20184054,3104,2,750,11,1,1,1
20182050,20182050,3104,2,161,20,1,1,1
20185074,20185074,3104,2,620,9,1,1,1
20181101,20181101,3104,2,106,37,1,1,1
20182077,20182077,3104,2,159,4,2,1,1
20181314,20181314,3104,2,419,5,1,1,1
20181260,20181260,3104,2,303,5,2,1,1
20187002,20187002,3104,2,452,47,1,1,1
20183027,20183027,3104,2,24,4,1,1,1
20183108,20183108,3104,2,177,9,1,1,1
20182045,20182045,3104,2,181,3,8,2,1
20182173,20182173,3104,2,751,28,1,2,4
20183180,20183180,3104,2,752,10,1,1,1
20182182,20182182,3104,2,532,20,1,1,1
20183195,20183195,3105,2,68,31,1,1,1
20182024,20182024,3105,2,336,27,1,1,1
20185144,20185144,3105,2,695,9,1,1,1
20181014,20181014,3105,2,342,1,1,2,1
20185012,20185012,3105,2,702,3,1,1,1
20184060,20184060,3105,2,332,5,1,1,1
20182015,20182015,3105,2,467,25,1,1,1
20181239,20181239,3105,2,297,7,8,1,1
20183033,20183033,3105,2,92,26,1,2,1
20185129,20185129,3105,2,570,34,1,2,1
20186005,20186005,3105,2,10,4,1,2,1
20187038,20187038,3105,2,500,1,1,1,1
20188008,20188008,3105,2,93,13,1,1,1
20181154,20181154,3105,2,310,1,1,1,1
20181216,20181216,3106,2,300,32,1,1,1
20182175,20182175,3106,2,311,7,1,2,1
20182179,20182179,3106,2,485,5,1,1,1
20181117,20181117,3106,2,78,37,1,2,1
20185120,20185120,3106,2,560,36,1,2,1
20185013,20185013,3106,2,614,34,1,1,1
20183073,20183073,3106,2,92,19,5,2,1
20182062,20182062,3106,2,197,20,1,1,1
20183166,20183166,3107,2,101,13,8,1,1
20181134,20181134,3107,2,289,26,5,2,1
20187037,20187037,3107,2,544,52,1,2,1
20185086,20185086,3107,2,659,3,1,2,1
20183193,20183193,3107,2,70,31,1,2,1
20181278,20181278,3107,2,169,4,1,1,1
20181245,20181245,3107,2,63,12,5,2,1
20181180,20181180,3107,2,392,4,1,2,1
20181027,20181027,3107,2,53,3,1,1,1
20182128,20182128,3107,2,81,4,5,2,1
20182144,20182144,3107,2,161,28,5,2,1
20184037,20184037,3107,2,473,4,1,1,1
20185123,20185123,3107,2,691,10,1,1,1
20185135,20185135,3107,2,584,25,1,1,1
20183153,20183153,3107,2,354,3,1,1,1
20182108,20182108,3108,2,185,20,5,1,1
20183221,20183221,3108,2,149,4,2,2,1
20183003,20183003,3108,2,488,4,1,1,1
20182042,20182042,3108,2,182,15,1,1,1
20182051,20182051,3108,2,131,5,1,2,1
20185109,20185109,3108,2,620,63,1,1,1
20181317,20181317,3108,2,62,22,1,1,1
20185080,20185080,3108,2,572,16,1,1,1
20187041,20187041,3108,2,248,76,1,1,1
20182001,20182001,3108,2,42,10,1,1,1
20184045,20184045,3108,2,25,56,1,1,1
20182150,20182150,3108,2,150,20,1,2,1
20181167,20181167,3108,2,16,12,1,1,1
20181020,20181020,3092,2,78,38,1,1,2
20181081,20181081,3092,2,208,3,1,1,1
20181109,20181109,3092,2,242,3,1,1,1
20181069,20181069,3092,2,49,13,1,2,1
20184003,20184003,3092,2,524,27,1,2,1
20183186,20183186,3092,2,270,31,1,1,1
20185102,20185102,3092,2,593,25,1,2,1
20181186,20181186,3092,2,516,28,1,2,1
20185082,20185082,3093,2,593,4,1,2,1
20185026,20185026,3093,2,753,42,1,1,1
20181100,20181100,3093,2,201,4,1,1,1
20185141,20185141,3093,2,547,4,1,1,1
20184032,20184032,3094,2,445,9,7,2,1
20183183,20183183,3095,2,358,10,1,2,1
20181143,20181143,3095,2,666,5,1,1,1
20185064,20185064,3095,2,729,9,1,1,1
20185063,20185063,3095,3,602,9,1,2,1
20184019,20184019,3095,2,461,42,5,1,1
20183176,20183176,3095,2,15,13,1,1,1
20182058,20182058,3095,2,45,18,1,2,1
20183130,20183130,3095,2,124,26,1,1,1
20182197,20182197,3095,2,309,9,1,1,1
20184026,20184026,3095,2,36,9,1,2,1
20181087,20181087,3095,3,38,4,1,2,1
20183041,20183041,3095,2,92,31,1,1,1
20183047,20183047,3096,2,335,9,1,1,2
20182011,20182011,3096,2,195,28,1,2,2
20181088,20181088,3096,2,43,22,1,1,1
20185066,20185066,3096,2,730,42,1,1,2
20184046,20184046,3096,2,461,9,1,1,1
20187020,20187020,3096,2,232,76,1,1,1
20181249,20181249,3096,2,242,7,1,2,1
20188009,20188009,3096,2,93,2,1,2,1
20181301,20181301,3096,2,392,20,1,2,1
